video_url,text
https://www.youtube.com/watch?v=Qx4KNva9DWk,"I’m 4 days late on this vlog but it’s excellent as usual. Thank you. 

Be happy, be healthy, be safe"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Very informational and entertaining video as always! Love to see more of ur travel around Asia!
https://www.youtube.com/watch?v=Qx4KNva9DWk,phoebe greetings from a fellow Australian K L is my second favourite city anywhere enjoy your stay
https://www.youtube.com/watch?v=Qx4KNva9DWk,"This beautiful city has it all. It just suits every class, religion and taste. Love KL"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcome to Malaysia
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Yeah, love Malaysia so much I am making it my half year retirement home.  I hope you hit Penang.  A tad less busy and less concrete jungle than KL and who doesn't like sea views right????"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Great video!  Thanks for sharing your travels !
https://www.youtube.com/watch?v=Qx4KNva9DWk,Thanks for visiting KL
https://www.youtube.com/watch?v=Qx4KNva9DWk,Its an excellent city. In the last 5yrs it feels like the city doubled in size. If you like walking there is so much to explore. The food is fantastic.
https://www.youtube.com/watch?v=Qx4KNva9DWk,"watching from Melaka, Malaysia ????"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"So cool, thank you for taking us along?"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Malaysia is a beautiful country
https://www.youtube.com/watch?v=Qx4KNva9DWk,"KL is different now than ten years ago. The next time, visit the island in Malaysia."
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hello. Welcome back to Malaysia. Do enjoy your stay
https://www.youtube.com/watch?v=Qx4KNva9DWk,Im so happy for you. See every thing. Stay safe.
https://www.youtube.com/watch?v=Qx4KNva9DWk,WE LOVE AUSTRALIAN BECAUSE YOUR ARMY HELP US ON MALAYSIAN WAR BETWEEN COMMUNIST AND INDONESIAN SO MANY YEARS AGO
https://www.youtube.com/watch?v=Qx4KNva9DWk,"KL is love and every time I watch your vlogs i am like, wow!! She is so beautiful!"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcome to Malaysia ????
https://www.youtube.com/watch?v=Qx4KNva9DWk,"One of the best and gorgeous travel YouTuber I've seen.  Love your videos, cheers~"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Thank you again for visiting Malaysia! And yes, we are very serious when it comes to food 
Hopefully you can explore other parts of Malaysia as well in the future."
https://www.youtube.com/watch?v=Qx4KNva9DWk,I love love KL. It feels right at home! So welcoming! Bukit Bitang is so vibrant in the evening!
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Miss, welcome to Kuala Lumpur..."
https://www.youtube.com/watch?v=Qx4KNva9DWk,Malaysian here  and Welcome back to KL Phoebe ! I Just subscribed to your channel !
https://www.youtube.com/watch?v=Qx4KNva9DWk,"17:18

you know the area is chill af if a cat can sleep like that without worry"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Tips for foreigners who come to Malaysia when you have bread toast (butter/kaya etc), please dip it either with coffee or milo, hot or cold, your choice...TQ"
https://www.youtube.com/watch?v=Qx4KNva9DWk,You made me want to pay KL a visit.
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Phoebe, Your videos are amazing. Also you have amazing personality. I love how you are always so happy and enjoy every moments to fullest. I hope someday I will be just like you."
https://www.youtube.com/watch?v=Qx4KNva9DWk,Nice editing and nice video Phoebe.. to see you enjoy exploring and eating around KL ?????
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Hi Phoebe...welcome to Malaysia 
Hopefully you enjoy a new experience here 
Have good day"
https://www.youtube.com/watch?v=Qx4KNva9DWk,This is such a useful vlog as I'm going to KL in July.  Staying v near Chow Kit as well.  Many thanks!
https://www.youtube.com/watch?v=Qx4KNva9DWk,Aw brings back memories from last year  Hope you had fun !
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Hi Phoebe done subscribe,thank you for visit Malaysia hope u enjoy the food and building view here !!"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"5:50 Looks just like a Clover Club, yummo! Love KL"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Love this video! Congrats on the 200k!!! I see the DJI mic, are you using the DJI pocket to film?"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Welcome to KL, Phoebe! I hope you had a good time here."
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Welcome to our country Malaysia!

For anyone interested / exploring Malaysia, let me know if you need help/guidance/advice. 

Let me know, i’m more than happy to help"
https://www.youtube.com/watch?v=Qx4KNva9DWk,love your skin and the way you look so beautiful welcome to my wonderful country Malaysia hope u had a great time here.
https://www.youtube.com/watch?v=Qx4KNva9DWk,HI..Welcome you to KL
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Hello nice to see your vlog!next please come to ipoh and manjung ,perak"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Thank you for sharing good cafe
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Welcome to KL, i think you will like it here. Looking good in denim btw."
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Nice video, I save a few places from ur video to visit in future, even though I’m a local here"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Mamma mia was the perfect exclamation  greetings from Italy Phoebe  ciao and take care!
https://www.youtube.com/watch?v=Qx4KNva9DWk,whoop finally caught up! loving the content!
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcome to malaysia ..Please try all the local food here you will be love it.
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Love your videos and looking forward to every new posting even when it is not somewhere I want to go myself :D Are you planning to see more of Europe, like Italy, Portugal or France? <3"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Phoebe, when you are in Malaysia, go visit Batu Caves, Genting Highlands resort which is the same way you are going to Batu Caves, if you like the beach resort try going to Pulau Redang"
https://www.youtube.com/watch?v=Qx4KNva9DWk,INDEED MALAYSIA ???? IS BEAUTIFUL AND AMAZING ??
https://www.youtube.com/watch?v=Qx4KNva9DWk,TQ for the Video
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Enjoy your explored..
KL such a beautiful city and country even their fancy mall.. 
Stay safe.."
https://www.youtube.com/watch?v=Qx4KNva9DWk,I love you always says “Mama Mia!”  I do that all the time
https://www.youtube.com/watch?v=Qx4KNva9DWk,selamat datang ke Malaysia
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hello beautiful Phoebe  welcome back to Malaysia with you have a nice  day
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcome to Malaysia
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hi.. Welcome to Malaysia... Enjoy your holiday
https://www.youtube.com/watch?v=Qx4KNva9DWk,TQ for the video
https://www.youtube.com/watch?v=Qx4KNva9DWk,Kuala Lumpur or Bangkok? Which city do you prefer?
https://www.youtube.com/watch?v=Qx4KNva9DWk,We Malaysian respect each other we love u to be here..
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcome to our beautiful Malaysia sister ????
https://www.youtube.com/watch?v=Qx4KNva9DWk,Trying Cendol Durian Musang King Malaysia it's delicious too
https://www.youtube.com/watch?v=Qx4KNva9DWk,You are so right about don don donki. IT tells you what to buy. But the skincare and all flavor KitKats are top
https://www.youtube.com/watch?v=Qx4KNva9DWk,Enjoy your Holidays in ????
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Welcome to Malaysia. Enjoy yourself. 
Hope you have a wonderful time."
https://www.youtube.com/watch?v=Qx4KNva9DWk,Im glad you do the currency conversion to AUD unlike evey other channel that goes to USD.. Didnt know USD was the world currency
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcome to modern city beautiful sisterr
https://www.youtube.com/watch?v=Qx4KNva9DWk,Awesome Phoebe
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Wow KL ..hope to visit it from me, Midvalkeybucukku Bangsar Michigan USA"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Nice
https://www.youtube.com/watch?v=Qx4KNva9DWk,Go to Berjaya Time Square for a Roller Coaster in a Mall... right across is a Digital Mall- Low Yatt for electronics...
https://www.youtube.com/watch?v=Qx4KNva9DWk,Love u too.. take care
https://www.youtube.com/watch?v=Qx4KNva9DWk,Merci pour le information
https://www.youtube.com/watch?v=Qx4KNva9DWk,"We call ours Roti Canai, the Malaysian version. Also once voted the best bread in the world. Lol!"
https://www.youtube.com/watch?v=Qx4KNva9DWk,That cat who slept with its tongue out....made my day
https://www.youtube.com/watch?v=Qx4KNva9DWk,Beautiful
https://www.youtube.com/watch?v=Qx4KNva9DWk,We are heading to KL this year! Love this video!! What settings are your DJI camera on? Do you have use the lut colour settings? Love how it looks ?
https://www.youtube.com/watch?v=Qx4KNva9DWk,Love your amazing video
https://www.youtube.com/watch?v=Qx4KNva9DWk,WOW !
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Hi Phoebe, you are so gorgeous! Great video btw! Hopefully enjoy your day in Malaysia, Salam dari Malaysia"
https://www.youtube.com/watch?v=Qx4KNva9DWk,The flowerpot allows you to not finish you drink and take home the drink in a plastic...
https://www.youtube.com/watch?v=Qx4KNva9DWk,Malaysia kuala lumpur affordable and the food is amazing
https://www.youtube.com/watch?v=Qx4KNva9DWk,ARE WE IN THE LAST DAYS? YES! LOOK! from the Watchman River channel brought me here.   The places in this vid doesn’t need AI like that.
https://www.youtube.com/watch?v=Qx4KNva9DWk,??????. ???????? ?????. ??????????? ? ??????? ????.
https://www.youtube.com/watch?v=Qx4KNva9DWk,Many city all over the world exp in Europe city just a stone jungle.. But in malaysia exp Kuala Lumpur mix jungle and  building make a balance vibe..
https://www.youtube.com/watch?v=Qx4KNva9DWk,Why does Malaysia look like Manhattan.  The old beautiful Manhattan.
https://www.youtube.com/watch?v=Qx4KNva9DWk,They have Don Don Donki in Hong Kong as well! I remember being shocked seeing it outside of Japan too
https://www.youtube.com/watch?v=Qx4KNva9DWk,i love Malaysia from Levanon
https://www.youtube.com/watch?v=Qx4KNva9DWk,Chow Kit is more daily wet market shopping rather than trendy.. used to be.... edit: I'm surprised you showing the new trendy Chow Kit... never knew...
https://www.youtube.com/watch?v=Qx4KNva9DWk,15:36 sometimes I don't understand some airlines have rules regarding the number of liquid containers (usually 10 in total or 1 litre. )you can have in the carry on.
https://www.youtube.com/watch?v=Qx4KNva9DWk,you are beautiful
https://www.youtube.com/watch?v=Qx4KNva9DWk,Thank you for visiting KL  sila datang lagi
https://www.youtube.com/watch?v=Qx4KNva9DWk,I hope Malaysia starts insisting on visas for Australians as well because Australia insists Malaysians get a visa and they're charged a pretty penny for it. A new kind of tariff.
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hi phoebe... Welcome to KL...!
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcomed
https://www.youtube.com/watch?v=Qx4KNva9DWk,"If you are looking for best chocolate in Malaysia, look for Beryl's brand."
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Great video as usual, we just got back from our Thailand and Malaysian tour two weeks ago, missing it already...just not the long flight from home ;) p.s. hhmmm in Malaysia and you didn't hit a Durian restaurant?"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Welcome To KL 
Try the bak kut teh, because bak kut teh is a typical food in malaysia, very delicious!"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Cool, I follow a photography channel from KL, he always takes photos of cats in his street photography"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Beautiful vid
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hello.. welcome to Malaysia and enjoy your holiday in Malaysia..
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hope the second KL episode has the view from atop the Petronas Towers.
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcome to Malaysia!
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcome to malaysia
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Back in Asia, Way to go :)"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hello great vlog sister.. you need to try Nasi Kandar next time when you travel to Kuala Lumpur ya.. is very deliciouss local Malaysia food.. one of my fav.. worth to try it
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcome to Malaysia
https://www.youtube.com/watch?v=Qx4KNva9DWk,"If you liked House of Wheat, try Broom, it is even more instagramable"
https://www.youtube.com/watch?v=Qx4KNva9DWk,You don’t need an budget for KL it is already so cheap
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Welcome to KL Malaysia...Mamak Husin Nasi Lemak....Mabeles...one of the best in KL..
u can try go to KAMPUNG BARU FOOD STREET...Another spot at Jalan Alor Food Street...near your place.."
https://www.youtube.com/watch?v=Qx4KNva9DWk,So nice and relaxing video.
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Just FYI - Prata and Roti Canai are two different things in Malaysia. Try ordering Roti Canai/Roti Kosong next instead. Underratted mamak item IMO is the Roti Pisang (Banana Roti), you should defs give it a go"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Reminds me of Singapore..
https://www.youtube.com/watch?v=Qx4KNva9DWk,You should try nasi lemak and roti canai malay. It's different taste...
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hello! I love your channel.
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcome to the Land of The 9 Kings
https://www.youtube.com/watch?v=Qx4KNva9DWk,I do my backpack and my Rolling Stones bag I got at a concert I’m done with suitcases tbh
https://www.youtube.com/watch?v=Qx4KNva9DWk,GOOOOODMORNINGYOUGUYS!
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Hi, what equipment did you use to shoot this?"
https://www.youtube.com/watch?v=Qx4KNva9DWk,You should try nasi lemak ayam goreng berempah from Village Park.
https://www.youtube.com/watch?v=Qx4KNva9DWk,U r looking very beautiful
https://www.youtube.com/watch?v=Qx4KNva9DWk,If you go by bus is much cheaper about RM13 or USD4 only
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Perhaps you should collab with Jack Alderton, fellow Aussie in KL."
https://www.youtube.com/watch?v=Qx4KNva9DWk,Great vids:)
https://www.youtube.com/watch?v=Qx4KNva9DWk,Very beautiful earth .
https://www.youtube.com/watch?v=Qx4KNva9DWk,Nampak cantik pulak KL
https://www.youtube.com/watch?v=Qx4KNva9DWk,In which neighborhood did you find the cute cats? I went to KL in March and did not see any :(
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Hi..enjoy urself,have a great day while staying in ?????"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Wooo!!! :)
https://www.youtube.com/watch?v=Qx4KNva9DWk,Lv u KL from india
https://www.youtube.com/watch?v=Qx4KNva9DWk,What Camara do you use and mic ?
https://www.youtube.com/watch?v=Qx4KNva9DWk,"???????? ???? ?????? 
????? ????????? ?????? 
???? ? ?????? 
?????? ?????? ??????? ???????? 
Audio Trak ????? ????? ????? 
???????? ???? ???? ???? ???????? ? ???????? ????"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Haha wonderful
https://www.youtube.com/watch?v=Qx4KNva9DWk,"I was searching for your video visit pakistan,but couldn't find, you never been in pakistan,?"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Thanks you so much for your new remarkable video today’s Miss Phoebe to heads Kuala Lumpur, Malaysia ???? in peace May of 2025"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Welcome to Kuala Lumpur, Malaysia ???? this weekend in peace to heads Southeast Asia to visit many remarkable places on the streets in peace May of 2025"
https://www.youtube.com/watch?v=Qx4KNva9DWk,You must know nasi lemak and teh tarik from Riau Indonesia???? not malaydesh???? if nasi kandar from India????
https://www.youtube.com/watch?v=Qx4KNva9DWk,You look so beautiful and sunny ?
https://www.youtube.com/watch?v=Qx4KNva9DWk,Don Don Donki is not dirt cheap !!
https://www.youtube.com/watch?v=Qx4KNva9DWk,go to cameron highland langkawi eagle bridge beautiful malaysia
https://www.youtube.com/watch?v=Qx4KNva9DWk,Do you feel safe there in KL?
https://www.youtube.com/watch?v=Qx4KNva9DWk,Bring your friends next time!
https://www.youtube.com/watch?v=Qx4KNva9DWk,try Nando's restaurant in Pavilion. specially peri peri chicken with sauce.
https://www.youtube.com/watch?v=Qx4KNva9DWk,"KL now has more foreigners, there are good and bad things in that"
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Enjoy your dinner but don't skip the gyms, can't blame the food here is crazy"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Welcome to my country
https://www.youtube.com/watch?v=Qx4KNva9DWk,What! I was just in KL last week. Damn. .
https://www.youtube.com/watch?v=Qx4KNva9DWk,Im in KL..
https://www.youtube.com/watch?v=Qx4KNva9DWk,I thinks You Must Go To Indonesia Jakarta Bigs City Asia..And Nice People's.
https://www.youtube.com/watch?v=Qx4KNva9DWk,Why fly all the way to malaysia and eat French food?
https://www.youtube.com/watch?v=Qx4KNva9DWk,Malaysia Collection
https://www.youtube.com/watch?v=Qx4KNva9DWk,that's a serious breakfast... est. 800k cal
https://www.youtube.com/watch?v=Qx4KNva9DWk,"welcome to malaysia phoebe,,,you change channel name,,,"
https://www.youtube.com/watch?v=Qx4KNva9DWk,HI PHOEBE! VERY GOOD NEWS>FOUND A SOLUTION<MARRIAGE BACK ON TRACK!! I WILL COMMENT ON YOU VLOG TOMORROW<WI_FI IS DISAPPERING IN 5 minutes.
https://www.youtube.com/watch?v=Qx4KNva9DWk,Don't miss the new TRX
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Nasi lemak,nasi kandar and laksa tradisional food from Riau Indonesia ????"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Teh tarik original  from Indonesia ????
https://www.youtube.com/watch?v=Qx4KNva9DWk,Nasi kandar from Indonesia ????
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Hi, what equipment did you use to shoot this?"
https://www.youtube.com/watch?v=Qx4KNva9DWk,You must know nasi lemak and teh tarik from Riau Indonesia???? not malaydesh???? if nasi kandar from India????
https://www.youtube.com/watch?v=Qx4KNva9DWk,"Wow in KL
Can we meet,?"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Nasi lemak from Indonesia ????
https://www.youtube.com/watch?v=Qx4KNva9DWk,Prata ? Roti Canai ?
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hello
https://www.youtube.com/watch?v=Qx4KNva9DWk,Is there a front desk or receptionist available at the property?
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hello
https://www.youtube.com/watch?v=Qx4KNva9DWk,Are you going on a jungle trip in Borneo also?
https://www.youtube.com/watch?v=Qx4KNva9DWk,Have you try Borneo Sarawak?
https://www.youtube.com/watch?v=Qx4KNva9DWk,"HI PHOEBE>I""M DIVORCING AFTER 22 YEARS>NOT IN THE MOOD TO COMMENT> SORRY PHOEBE!"
https://www.youtube.com/watch?v=Qx4KNva9DWk,What camera r u using?
https://www.youtube.com/watch?v=Qx4KNva9DWk,What airline did you take to get to Malaysia?
https://www.youtube.com/watch?v=Qx4KNva9DWk,Kuala Lumpur pronounced as: Koala Lumpo if you want to sound as a local.
https://www.youtube.com/watch?v=Qx4KNva9DWk,"i travel with just 1 duffle bag , never check in, 3days or 3months, never checkin my luggage"
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hallo. Why not you try go to Sarawak.
https://www.youtube.com/watch?v=Qx4KNva9DWk,Itu roti canai bukan  prata
https://www.youtube.com/watch?v=Qx4KNva9DWk,"17:21 That is not a dead cat, right?"
https://www.youtube.com/watch?v=Qx4KNva9DWk,You are gorgeous..
https://www.youtube.com/watch?v=Qx4KNva9DWk,Surprised you could finish 1 nasi lemak + 2 pratas.
https://www.youtube.com/watch?v=Qx4KNva9DWk,hello
https://www.youtube.com/watch?v=Qx4KNva9DWk,Hello
https://www.youtube.com/watch?v=Qx4KNva9DWk,You compare ringgit with Aussie dollar but your accent sounds American instead of an Aussie accent.
https://www.youtube.com/watch?v=Qx4KNva9DWk,"You are rich, so these things do not matter."
https://www.youtube.com/watch?v=Qx4KNva9DWk,Mamak not authentic Nasi lemak
https://www.youtube.com/watch?v=Qx4KNva9DWk,caption dan audio bahasa Indonesia..pasti ada yang claim itu bahasa Melayu parah banget
https://www.youtube.com/watch?v=Qx4KNva9DWk,You ate Nasi lemak and then double roti prata ..what a big stomach you have lol
https://www.youtube.com/watch?v=Qx4KNva9DWk,You so beautiful
https://www.youtube.com/watch?v=Qx4KNva9DWk,You gonna break your tooth...
https://www.youtube.com/watch?v=G1UrANBKY_k,I have been obsessed with your videos since I found your channel! such goals and inspiration for both for travel and videography CANT wait to see more
https://www.youtube.com/watch?v=G1UrANBKY_k,This was an incredible travel vlog! I can't wait for Indonesia and beyond!
https://www.youtube.com/watch?v=G1UrANBKY_k,"1:22 looks so good, havent had that in years!! Thanks for sharing this video!"
https://www.youtube.com/watch?v=G1UrANBKY_k,More videos from Malaysia please.. amazing country
https://www.youtube.com/watch?v=G1UrANBKY_k,"Nice vlog again.  But..how come you can eat soooo...many cakes and still stay slim?  

Your calorie consumption must be exceptional !!

Kuala Lumpur has changed hugely after my last visit. Some 30 yrs ago.  So life evolves."
https://www.youtube.com/watch?v=G1UrANBKY_k,Very nice
https://www.youtube.com/watch?v=G1UrANBKY_k,love it
https://www.youtube.com/watch?v=G1UrANBKY_k,I really like how you do your vlogs. What video editing app are you using?
https://www.youtube.com/watch?v=G1UrANBKY_k,Very nice vlog
https://www.youtube.com/watch?v=G1UrANBKY_k,"Awesome videos!, would you mind sharing where you got your beige hat that appear in the japan series?"
https://www.youtube.com/watch?v=G1UrANBKY_k,"Nice vlog, thank you!"
https://www.youtube.com/watch?v=G1UrANBKY_k,"Amazing! Love the soundtracks especially the last song, what’s the name of that song?"
https://www.youtube.com/watch?v=G1UrANBKY_k,"what month did you travel to malasya? a bit frustrating the rain stopped your plan to visit the temples,lovely video"
https://www.youtube.com/watch?v=G1UrANBKY_k,Your vlog of thailand was really nice.....this place is nothing much
https://www.youtube.com/watch?v=ze6M63y8Rm4,Thank you for your vlog. It's very relaxing.
https://www.youtube.com/watch?v=ze6M63y8Rm4,"LOVE LOVE LOVE your Vlog . I''m going to Penang in May 2024 I'm going to see the sunrise on Penang Hill , thanks to your vlog. :)"
https://www.youtube.com/watch?v=ze6M63y8Rm4,Omg thank you so much!!! Shall keep your cafes and shopping list for my next week penang trip!!!
https://www.youtube.com/watch?v=ze6M63y8Rm4,"Thanks for the video, nice tips for my next trip"
https://www.youtube.com/watch?v=ze6M63y8Rm4,Thanks for the tour. I can’t wait to visit Malaysia with my family soon. I hope to visit some of the places you’ve shown.
https://www.youtube.com/watch?v=ze6M63y8Rm4,Love your places and vibe of the vdo
https://www.youtube.com/watch?v=ze6M63y8Rm4,"excellent presentation and good video quality, keep up the good work!"
https://www.youtube.com/watch?v=ze6M63y8Rm4,"Im planing on visiting Malaysia from Algeria and this video only motivated more to do that, nice video"
https://www.youtube.com/watch?v=ze6M63y8Rm4,Nice vlog keep on sharing
https://www.youtube.com/watch?v=ze6M63y8Rm4,"Thanks for the list, going to Penang now. Apart from your list, I’m going to try WTF Studio"
https://www.youtube.com/watch?v=ze6M63y8Rm4,"Finally i found this video, i am going to have a 1 week trip to penang its in August, hey thanks for helping!!"
https://www.youtube.com/watch?v=ze6M63y8Rm4,Nice
https://www.youtube.com/watch?v=ze6M63y8Rm4,I was working on all the youtube video to plan for my Malaysia trip. I somehow find the rest of the videos short of something until i found your youtube.
https://www.youtube.com/watch?v=ze6M63y8Rm4,Penang
https://www.youtube.com/watch?v=ze6M63y8Rm4,Nice video
https://www.youtube.com/watch?v=ze6M63y8Rm4,nice vlog
https://www.youtube.com/watch?v=ze6M63y8Rm4,"Good recommendations. Been to some of the places u listed. Think it's time for my next trip. Lol. Btw, those aren't ducks. They are geese."
https://www.youtube.com/watch?v=ze6M63y8Rm4,Penang my along hous
https://www.youtube.com/watch?v=ze6M63y8Rm4,You should try Mucca paper in little india! They have some of the best stationary which you can customise
https://www.youtube.com/watch?v=ze6M63y8Rm4,"nice video, I would like to known the mode name of your video camera"
https://www.youtube.com/watch?v=ze6M63y8Rm4,Beautiful video . Whats the name of the stationary shop where you bought the phone charm from?
https://www.youtube.com/watch?v=ze6M63y8Rm4,Hi! May i ask if there is place available to park the car ?
https://www.youtube.com/watch?v=ze6M63y8Rm4,"Hi thank you for the vlog, I’m planning to visit Penang in Dec. May I know how did you get to Penang Hill?"
https://www.youtube.com/watch?v=ze6M63y8Rm4,"Hi, what was the kind of transportation you go to Penang Hill very early in the morning? I’m planning to catching the sunrise there but can only rely on public transport/grab"
https://www.youtube.com/watch?v=ze6M63y8Rm4,The birds swimming in the Lake Cafe are geese... not ducks
https://www.youtube.com/watch?v=ze6M63y8Rm4,Nice video. You pakai Sony camera ke?
https://www.youtube.com/watch?v=ze6M63y8Rm4,"Nice vlog ,what camera do you use?"
https://www.youtube.com/watch?v=ze6M63y8Rm4,"Im going penang next year Jan, anything nice i can check out there?"
https://www.youtube.com/watch?v=ze6M63y8Rm4,in which month did you visit penang? was it hot or cold?
https://www.youtube.com/watch?v=ze6M63y8Rm4,"Would you mind, can you share, what type of camera you use? Thank you"
https://www.youtube.com/watch?v=ze6M63y8Rm4,"Good sharing. Just a suggestion, would it be better to play Malaysian music or song instead of French song?"
https://www.youtube.com/watch?v=ze6M63y8Rm4,Hotel name?
https://www.youtube.com/watch?v=ze6M63y8Rm4,love this vlog!
https://www.youtube.com/watch?v=ze6M63y8Rm4,nice vlog
https://www.youtube.com/watch?v=ajxkQYxLNdY,Follow me on IG for behind-the-scenes & updates not found on YouTube! https://www.instagram.com/yuldaze
https://www.youtube.com/watch?v=ajxkQYxLNdY,"I respect when you blurred the faces, most of the vlogger or youtuber, they didn't do that. 

Thanks for respecting the privacy of people"
https://www.youtube.com/watch?v=ajxkQYxLNdY,I’ll be in Malaysia soon.  And I have no idea where to shop and eat. . This is very good tour guide for me. Thanks for sharing.
https://www.youtube.com/watch?v=ajxkQYxLNdY,This feels like a POV that I am IN this vacation.
https://www.youtube.com/watch?v=ajxkQYxLNdY,Thanks for taking us on your journey to Penang!
https://www.youtube.com/watch?v=ajxkQYxLNdY,Your vlog has inspired me to go on a solo trip to Penang! Tks
https://www.youtube.com/watch?v=ajxkQYxLNdY,I’ve never been to Penang and thanks for bringing me there!
https://www.youtube.com/watch?v=ajxkQYxLNdY,Thanks for the relaxing vlog! This is a sign for me to plan a solo trip to somewhere too HAHAHA
https://www.youtube.com/watch?v=ajxkQYxLNdY,Loved Penang
https://www.youtube.com/watch?v=ajxkQYxLNdY,Perfect timing! I’m also heading to penang v soon :) thanks for the recommendations
https://www.youtube.com/watch?v=ajxkQYxLNdY,This is sign for me to plan a solo trip somewhere.Thanks for the relaxing trip  new subscriber here
https://www.youtube.com/watch?v=ajxkQYxLNdY,quick and fun trips
https://www.youtube.com/watch?v=ajxkQYxLNdY,"Wonderful video, Penang is in my bucket list..."
https://www.youtube.com/watch?v=ajxkQYxLNdY,Glad to see you choose the right hawker store for Prawns Noodles and Char kuoy Teow as also my favorites . Hope you can travel to Penang Island again.
https://www.youtube.com/watch?v=ajxkQYxLNdY,"Penang is safe
Never heard any tourist getting mugged in the alleys

Malaysia is ranked third in Asia for safety after Japan and Singapore

Enjoy your stay"
https://www.youtube.com/watch?v=ajxkQYxLNdY,I really enjoyed Penang when I was there too!! Hope you had an enjoyable time before you started your new job! Sending hugs
https://www.youtube.com/watch?v=ajxkQYxLNdY,thanks for the intro on two frenchies - love the food and how affordable it was!
https://www.youtube.com/watch?v=ajxkQYxLNdY,"Glad you enjoyed staying in penang for a mental getaway!
We enjoyed too watching you"
https://www.youtube.com/watch?v=ajxkQYxLNdY,You are such a pro with handling the Assam laksa soup. My clumsy hands would have treated the table with some of it Thank you for showing us the beauty of Penang! It is much more interesting than I thought
https://www.youtube.com/watch?v=ajxkQYxLNdY,"Wah! Solo trip! So nice! Penang is our all time favourite! salivating on all the food leh.
Congrats to your new role! Am starting my new role soon too!"
