place_url,review_text
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Wow amazing experience
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Such a beautiful place
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Places very nice
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Definitely Will Come Again!!!
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Nice...view so nice
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,The place is so nice
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Nice place to relax
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Clean & clear blue sea
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Next time Going To Redang Island
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Best gile
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Nice for holiday
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Beautiful island
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Awesome experience
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Beautiful place
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Very good..
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Good looking
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Go only to chill for a bit..
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Will come back for sure.
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Clear water beach
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Amazing place...
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,No words can describe.
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Nice
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Hi everyone
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,good place
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Wonderful island
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Nice place to visit
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Do know yet idea
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Comeing in future
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,No anything
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Lovely island
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Happy life
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,I love this.
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Excellent spot
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,very good place
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Nice place
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Redang Reef Resort
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Nyc
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,The best 👌 …
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Recomended
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Maldives of the East!!
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Awesome experience...
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Phenomenal
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,good palace
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Relaxing island
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Intersting
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Love it
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Amazing n beautiful place
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"The Redang Island was such an enjoyable experience for me cause beach was stunning with clear blue water, the atmosphere was calm and relaxing, and I really loved swimming and spending time just enjoying the natural beauty all around. I also enjoy watching and picking a little crab and scallop to make one of my collection when I go back."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"It is very sad to see all the trash around in the whole island especially the way from Laguna jetty to resorts. You can see rubbish everywhere along the way. As you venture and walked further from resorts along the beach, you will come across abandoned places with trash all over the area."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,The best island till now in Malaysia.
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"1. You can buy a Day Trip package at the Merang jetty.
2. Buy a package with lunch.
3. There are many places to park at the jetty.
4. The boat will depart at 9 am from the Merang jetty.
5. The trip takes 30 minutes to 40 minutes, depending on the weather conditions.
6. The boat will take you to 6-7 places for snorkeling.
7. Bring some bread to feed the fish.
8. Hold the bread and the fish will stop to eat.
9. You can swim with turtles.
10. Avoid touching the turtles, because if you get bitten you may break your fingers.
11. There are many fish by the beach.
12. The boat will take you back and arrive at the Merang jetty at 4.30 pm."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"It's a truly beautiful island. However, it's incredibly expensive. And the island is almost completely undeveloped; there aren't even any decent roads. There are many islands like this in the world, but they're much cheaper. It's not necessary to visit this island."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"This is a beautiful island with abundant marine life, where you can see turtles and baby sharks. It's worth spending two nights to enjoy the idyllic beaches. However, the island itself has some drawbacks. It's a long distance from Kuala Lumpur and requires an overnight bus and boat transfer. Once you arrive, there's only one main road in the center, which you can drive along in about five minutes, and there are very few places to eat or drink. There's no nightlife, and to get around the island, you need to take the transfer boats, which charge exorbitant prices for 10-minute trips (around €20 per person)."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"The water is incredibly clear. The white sand beach in front of the hotel and the blue sky are amazing. I stayed at The Taaras Beach & Spa Resort (formerly Berjaya Hotel), and I was able to snorkel right on the beach in front of the hotel, where I could easily see tropical fish."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"Small island, still with talcum powder beach and beautiful seabed, still old-fashioned scenery"
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"I had the chance to discover Redang Island, and it was an unforgettable experience. The island is a true tropical paradise with its pristine white sand beaches and crystal-clear waters. Diving and snorkeling sessions revealed spectacular coral reefs and abundant marine life, making every moment spent underwater magical.
The peaceful atmosphere and natural beauty of the island offer the perfect setting to relax and recharge. The accommodations were comfortable and blended seamlessly into the environment, adding to the authenticity of the experience. Redang Island is definitely a must-see destination for any visit to Malaysia, combining adventure and serenity in an idyllic setting."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"The atmosphere of this island is great. It's a little different. If you go here for a weekend getaway, it feels comfortable."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Three days and two nights. No signal on the island. Only the lobby had wifi. The experience was good.
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"MashaAllah, this island is so beautiful. It's worth coming from far away. White fine sand..blue sea water..beautiful sea coral..tame turtles..will definitely come again😍😍😍😊 …"
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"Beautiful island, best for snorkeling, diving and sleeping. It's really crowded with tourists during the holiday season, the night atmosphere is not quiet and very lively."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Clear waters 🌊 snorkeling and turtle watching Redang Island is definitely worth a trip ❤️ Awesome! …
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"Beautiful waters, white sand, but unfortunately, an island not for those on a tight budget. However, if you can afford it, you'll love this little slice of paradise."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Very beautiful and the ocean is clean green and the turtles are friendly and very docile.
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"Magical place, very friendly and down-to-earth people.

As soon as this COVID situation is over, God willing, I'm planning a trip to this dream island 🏝️
Highly recommended"
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Beautiful sea and white sand beach. Very few restaurants; we found only two. The food selection is limited.
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,The beach in front of the Laguna Resort is sublime
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Really good.. can swim with turtles
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"A very beautiful island, with soft white sand and clear green seawater, it was a real pleasure to visit. We, from Indonesia, specifically from Medan to Redang Island, were very satisfied with our few days on this island."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"Wonderful place with simple and hospitable people.
The sea and fish are top notch."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"I visited it ten years ago, or a little more, and again six months ago, along with a trip to Malaysia and some other beautiful islands. This island is one of Malaysia's pristine islands, untouched by civilization. It is truly beautiful. I only met one Arab family from a sister Arab country. The rest of the visitors were foreigners, and there were many of them. Everything on the island is incredibly beautiful and wonderful. Don't miss the chance to visit and enjoy a few days there.

I visited it ten years ago, or a little more, and again six months ago, along with a trip to Malaysia and some other beautiful islands. This island is one of Malaysia's untouched islands, untouched by civilization. It is truly beautiful. I only met one Arab family from a sister Arab country. The rest of the visitors were foreigners, and there were many of them. Everything on the island is incredibly beautiful and wonderful. Don't miss the chance to visit and enjoy a few days there."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"Redang Tetai Homestay, four rooms all air-conditioned."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"Clear, beautiful beach. Turtles are also good. Fun"
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"A fun experience, the kids had fun and would invite them to come here again. My wife was also happy to be able to bring her on holiday and spend time together..."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Beautiful island!
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"A beautiful and clean tourist spot, the beach atmosphere is clear, the water is also fine white sand."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Interesting experience ☺️
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,I had the best diving experience here.
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Beautiful & clean island.
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,Redang Island is so beautiful!! 👍 …
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"An island you absolutely must visit if you live in Malaysia!!!!!

Never regret to visit here!!"
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"One of the best islands, and the sea is crystal clear, with no rocks, just sand underneath. It's so clean! If I ever come to Malaysia and want to visit any island, I'll choose Redang. It's peaceful, beautiful, and clean, and there aren't many tourists because it's relatively unknown."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,"The best of Pulau Redang from us, Manong Mari."
https://maps.app.goo.gl/yGD6VsFMr46bmnTv8,A long-established tourist center but without good basic facilities like toilets!
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Kek Lok Si Temple is one of the most impressive places to visit in Penang. The temple complex is large, beautiful, and full of cultural details that make every corner worth seeing. The architecture, statues, and prayer halls are well preserved, and you can really feel the peaceful and spiritual atmosphere while walking around.

One of the highlights is the towering statue of the Goddess of Mercy and the panoramic view from the higher levels of the temple. The view overlooking Penang is stunning, especially on a clear day. There are also souvenir stalls and small shops along the way, which makes the visit more convenient if you want snacks or keepsakes.

Be ready for a bit of walking and stairs, but there are lift options for easier access. Overall, it’s not just a religious site but also a cultural and scenic attraction that gives you a deeper appreciation of Penang’s heritage. Definitely worth visiting at least once."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"View @ Kek Lok Si Temple.
.
Also known as the 'Temple Of Supreme Bliss', this is Malaysia’s largest Buddhist temple and one of Southeast Asia’s most important pilgrimage sites.
.
Built between the late 19th and early 20th centuries, it blends Chinese, Thai, and Burmese architectural influences into a sprawling hillside complex, with an inclined cable-car lift.
.
Highlights include the 7‑storey Ten Thousand Buddhas Pagoda, serene temple gardens, zen prayer halls, a 36.5 metre tall bronze statue of Guanyin, and a tortoise pond.
.
Fortunate to visit during Chinese New Year, when thousands of lanterns illuminate the complex."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"We went from Butterworth, took the ferry to Georgetown, from there we got onto the public bus that dropped us off at the temple. We admired the architecture and all the work that went into building these layers and layers of structures. Very impressive. To get to the top level, we had to take the funicular as walking was apparently not an option. Walking between the tiers was not as stringent as we expected it to be. It's very doable. We enjoyed the feeding the turtles in the very impressive turtle pond."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Visiting Kek Lok Si felt like stepping into a completely different world above busy Penang. The walk up through the small souvenir stalls and steep steps already sets the mood before you even reach the main temple grounds.
The mix of colors, incense in the air and quiet prayers made the whole place feel deeply spiritual but still welcoming to visitors.
Climbing up to the pagoda was one of my favorite moments, especially for the views over George Town.
Seeing the huge Guan Yin statue up close was impressive and surprisingly peaceful despite other tourists around.
If you take your time, explore slowly and just sit for a few minutes, you really feel the soul of the place.
Follow me for more @roxana.iamandi. ❤️"
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Well worth a visit, we got a taxi from our hotel to the temple and spent a couple of hours wandering around. We enjoyed our tim here.
Nice view's from the top across the area.
You can book tram tickets to the various levels and back again if you don't want a lot of climbing."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Kek Lok Si is hands down one of the most impressive temples in Southeast Asia. The scale of the place is breathtaking, especially when you reach the top to see the towering Guanyin statue. I was particularly amazed by the intricate details, from the walls lined with thousands of small Buddha statues to the vibrant red and yellow lanterns that create a perfect frame for photos. The grounds are well-kept, and the view of Georgetown/Air Itam near Air Itam dam is worth the climb. It can get quite hot, so bring water and wear comfortable shoes as there are many stairs though there is an inclinator lift available for a small fee. Highly recommended for both the spiritual atmosphere and the photography opportunities."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"This is the biggest coolest temple we visited in Southeast Asia! It is a gorgeous Buddhist temple open to visitors with a lot of different views, buildings, and history! There is a great city view but it feels very separate from it (in a good way!)"
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Absolutely stunning! This place is well worth a visit. Of all temples in south east Asia I’ve seen this would be in my top 3. 6 ringgit to get to the top, although when I was there we couldn’t get right up the very top but i suspect this was due to set up for Chinese New year."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Apart from the famous Buddhist statues and building, it would be great if the management team can enhance the tourist experience by providing easy pricing structure to avoid many tourists have to spend time asking questions at the ticket counter. A clear pathway leading to the next transit stop is preferred as the stalls selling souvenirs or drinks tends to confuse tourists. Other than that, it's a must visit if you like temples and scenery which you can view the city from above."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"It’s a must-visit destination when you’re in Penang.

This place plays an important role for the local Chinese community, and many locals come here to pray.

You can walk up to the second level or pay RM3 for a ticket.

The temple usually closes at 5 p.m. and stays open later only during Lunar New Year, so make sure to check the time carefully."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"me and my family went there on the first day of chinese new year holiday, so it was very crowded. the temple itself is very beautiful, we went there at night on purpose so we can see how the temple lights up at night. it was a little bit overwhelming with all the lights and people but nevertheless it is pretty impressive.

i have to say though that i think the funicular management can be better, it was a little bit confusing and chaotic. when i went there, the lady told us that the queue time for the ride to the guanyin statue was 45-60 minutes. so you can imagine how long the queue was and we just decided to walk (more like hike) to the top which only take 10-15 minutes so yay. you also need to queue for the ride down as well

my advice if you want to visit this temple is to not waste too much time at one place because it is a VERY big temple and there are a lot of section that you can explore"
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Majestic temple perched on a hill, with a shuttle system consisting of lifts and buggies that brings you to the peak at 16RM round trip - hikers could also opt to take a walk up the hill, or do a hybrid method and hop onto a lift or buggy along the way.

The peak was definitely scenic, with the bronze Guanyin statue in full view. The joss sticks do costs 5RM for 3, with candles going for various prices if you would like to write your name for well wishes.

Definitely recommended to come by earlier in the morning to skip the crowd, as we saw tour groups and huge crowds when we headed down around 11."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Not a lot of people here today. It’s a Tuesday. We took the trolly roundtrip and got off at each level. Great pace but a lot of walking so wear proper shoes. If this is the only temple you go to in Penang it will be worth is. This temple is breath taking. Pay attention to the signs as you walk in and you will see the lift stand to buy tickets. It’s 32myr total for 2 roundtrip tickets for all 3 levels. Also the temple is made so as you walk through the stairs in tje temple the higher you go, or lower you go. Some decided to walk on the side streets the trolly took and I am not sure why. Dont be that person."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Great place to visit. It should definitely be on your list if visiting Penang. Beautiful architecture and culture throughout the site. The detail and workmanship is truly impressive.

It isn't as calm as other temples I've visited but is unique in it's own way, with shops and vendors dotted around. My only criticisms would be the lack of signage helping you to the top (if on foot), and the piles of rubbish lying around. Despite that, highly recommend this place."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Highly Recommended to visit. Its biggest and excellent temple at penang.on the hill you can see view of penang,  can't describe its so beautiful area with excellent architecture. Can learn some knowledge and add sour experience. For others religion, they can pray inside. Free and clean toilet and parking.you can drive direct on top the hill or can parking at ground level entrance and take paid train to the top, can enjoy the scenery inside the train coz its clear glassess. Buy 1 tickets trips up and down more cheaper than you buy 1 ticket up and buy ticket go down.its also free if you want take outside normal way, but confirm you will sweating , but along the way you can enjoy the garden full of the flowers, its greeny, its well maintenence.if chinese new years decorating so beautiful.Souvenir shop inside. Big Budha's inside the tample very nice to see, no any restricted, staff very humble and friendly."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Can't recommend this place enough. We paid 8MYR each for one way funicular tickets to the top station and then walked our way back down. Lots of amazing architecture to see and plenty of souvenir/drinks shops, which was useful as it was a very hot day."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"A beautiful temple complex with much to see. Great views of the city from the top too. You can (I did) while away many hours here.  Many souvenirs available.  Drinks and snacks too.  No particular dress requirements but, of course, no shoes in the temples themselves.  Cash needed."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,Truly enjoy thousands of lights lit 1 month in conjunction with Chinese New Year 2026. It’s more beautiful and cooler to stroll this temple complex. Good workout 10000 steps lol.
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"You can go to the top either by the parallel train or by hiking up. We chose to go by the train and it costs 16rm. The train has three stops and you get to see some of the temples. There is however, a portion where you need to pay 1 ringgit to enter. The temple also has wishing ribbons with different colors that you can hang and on the top, you will be able to view a big statue of the Goddess of Mercy."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"What an amazing place I must do for any tourist visiting Penang. Very peaceful and quiet and beautiful. Must have a peak fitness to climb stairs not really a place to visit if you are disabled because at the moment the train up the hill is under maintenance at the moment. I highly recommend this place to families, couples and individuals a like. Even if you’re not religious it has a very profound feeling of peace and Harmony."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Kek Lok Si Temple in Penang is one of the most breathtaking attractions in George Town and a must-visit for travelers seeking culture, history, and stunning views. Built on a hillside, this Buddhist temple complex is famous for its colorful architecture, intricate carvings, and the impressive 30-meter tall Goddess of Mercy statue. Walking through the temple grounds, you’ll discover beautiful pagodas, prayer halls, and thousands of Buddha statues. During Chinese New Year, the temple lights up with lanterns, creating a magical atmosphere perfect for photos. Accessible by car or Grab, it’s a peaceful escape where you can enjoy panoramic views of Penang Island. Whether you’re here for spirituality, photography, or sightseeing, Kek Lok Si Temple is truly one of the top things to do in Penang and an unforgettable highlight of any trip."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"The Kek Lok Si Temple is one of the largest and most beautiful Buddhist temple complexes in Southeast Asia, offering a breathtaking view over George Town from the hillside. It is impressive during the day, but in the evening it becomes truly magical, as thousands of colorful lights illuminate the entire temple, creating a stunning, almost fairytale-like atmosphere. ✨"
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"I visited Kek Lok Si Temple with the expectation that it would feel like a deeply historical and well-preserved heritage site, but unfortunately from the entrance to the end, it felt very commercialised. At first, I thought this was because of Chinese New Year, but after speaking to locals, I found out it’s usually like this.

There are many stalls inside the temple complex selling souvenirs, which really takes away from the ancient and spiritual atmosphere of the place. On top of that, the ongoing reconstruction has also reduced the overall attraction and experience of the site.

Hopefully, in the future, I can visit again once the whole place is properly completed and restored.

Tip: Please go early in the morning to avoid the extreme heat, as it can be exhausting and you risk heat exhaustion. If you don’t want to walk all the way, you can hire a car to drive up to the top, which costs around AUD $20."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Kek Lok Si feels much more like a large religious supermarket than a place of reflection. Everywhere you turn there are Buddhist statues, trinkets, incense, and endless items for sale. To reach the upper levels you need to buy a fairly pricey shuttle ticket. On the first ride a Buddhist monk actually drives, which already sets a confusing tone. Then, to get to the inclined elevator, you walk through a long corridor lined with shelves of Buddha themed merchandise, gadget after gadget. At the top there is yet another shop before you finally reach the terrace and the huge bronze Guan Yin statue. The base of the statue is not open to the public, which adds to the feeling of anticlimax.
The garden above is pleasant, with benches, a pond, and a pavilion, and clearly cared for. However, the temple area itself feels strangely hollow. One entire side of the main hall is filled with porcelain vases for sale. Inside, only a few sticks of incense burn. There is no real sense of devotion or spiritual atmosphere. I understand that a complex of this size requires funding, but the commercialisation here feels excessive and overwhelms any sense of sacredness.
Overall, Kek Lok Si is visually impressive from a distance, but the experience on site is disappointing."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Kek Lok Si Temple is the largest Buddhist temple in Malaysia, located in Air Itam, Penang. The temple was founded in the late 19th century and has become an important pilgrimage site for Buddhists in Southeast Asia. The temple's architecture combines Chinese, Thai, and Burmese styles, with an iconic seven-story pagoda and a 36-meter-tall statue of the goddess Kuan Yin.

The temple is open daily from 8:30 a.m. to 5:30 p.m. Visitors can enjoy beautiful views of Penang city from the top of the temple, as well as explore the gardens, turtle pond, and beautiful Buddha statues.
Tickets can also be purchased for the tram ride to the top (round trip)."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Largest Buddhist temple in Malaysia, this has 7 levels. The steps can be challenging to those not prepared. You can take your time to cover each level. Some areas are small and narrow. Others are more spacious.  The architecture and some relief with intricate details devoted to the Buddhist legends are marvelous.  It is free to visit, donations are encouraged but not mandatory. Shoes are off inside the temple for praying. Incense are burnt and placed large holders inside or outside each temple. The scenery is pacific, peaceful and respectful.  You can view the city below from some points higher up. There is a parking area on the ground level. I'm not sure if it's free or paid parking. It is a worthwhile trip although can be tough for some on a hot day, which is typical in this region. It was 31c and humid, it felt like 38c, on the day of my visit in mid November."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Stunning temple with beautiful view of the city when you get up there. Lady Guan Yin statue is very impressive. The cable cars are easy and efficient to use. Highly recommended for visitors to Penang.

One area for the venue to improve is the cleanliness of their toilets at the entrance."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"This is a large temple complex in Penang.
Because it is built along a hillside, visiting on a hot day can be quite physically demanding.
The path leading up to the highest Guanyin statue is especially complicated, so using the paid lift can be a good option to save time and energy.
It is well worth a visit when traveling in Penang."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Kek Lok Si Temple is a beautiful and iconic place to visit in Penang. The architecture, statues, and view from the top are absolutely worth the trip! If you’re able to walk up the temple, I’d highly recommend doing so — it’s a nice experience and you’ll get to explore the surroundings at your own pace.

Be aware there are quite a few drivers touting their service (around RM33) to bring visitors up to the Guan Yin temple level. Personally, I find it not necessary unless you have mobility issues. The tram service stop also isn’t really worth it. Walking up is definitely the better way to enjoy the place!"
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Walked up with my 80+ yo parents. It is a short disrance, only the elevation requires negotiation but nothing is really challenging.
Some parts are under renovation/repair. 2RM entry ticket to explore the Ten Thousand Buddhas Pagoda area including climbing up 7 storeies. You may be encouraged to donate towards the building work.
Going down is nothing. But insisted on my parents to take 2 legs of cable car/buggy and we walked the last part - they only take cash and I had only 10rm left.🫣
People are all very friendly there. Shops at  each level and bathrooms are easy to find.
Must visit in Penang"
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"It was a very colorful and beautiful temple.
The most important tip is ""Don't spend your money on transportation at this temple."" This is because it isn't difficult to walk to the top of this temple.
At first, We met a pond where turtles lived in, We bought a strange reaf to feed them. Second, when i passed throught the circle door. there is a secret place. It has a nice view. we sat on a bench and just saw breathtaking view for a while.
Finally. at the top of this temple, we bought several ribbons to pray for our health, success and wealth.
Although I don't trust the buddha, I think the huge buddha may bring me good luck this year."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"I thought this place was amazing and would say it’s a must stop if you’re in the area.  Entry can be a bit confusing with options to walk or take a combination of van, cart, and funicular for a small fee. If not walking all the way up, be sure to stop and stake a look at each stop on your way up. I think some are confused and just go straight to the top without seeing what’s at each level. The temple has some really interesting shrines and is constantly being maintained. The main prayer building is pretty amazing, as is the top with the huge statues. It also provides a nice view of the city below."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Amazing beautiful temple, so vibrant with all the different colour of led lights. Good to walk around it is free but have to pay rm2 if you want to see the goddess of mercy. However everything there need to pay with cash, cannot tng, debit or qr."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"One of the oldest large Buddhist temples in Penang.
Kek Lok Si has several buildings, and each building has different statues and functions.
There is a large hall that contains five Buddha statues.
It also has the iconic 36-meter Avalokitesvara (Kuan Yin) statue.
There is heavy traffic when going to and returning from Kek Lok Si, so it is better to go earlier.
The cable car opens at 8:30 AM."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,A must recommend place to visit in Penang. The temple is a beautiful architectural monastery. there are  many stairs and not suitable for aged and kids. However a cable car is there one can purchase tickets after reaching the main gate of the temple. Many food stalls are also situated near this temple.
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Beware the opening hours! Hours posted online differ from public signs which differ from when the security kicks you out. Lucy was randomly closed at 4:30, despite a sign AT the ticket counter saying it was open until 5:30. Do not arrive after 3p if you want to explore!

Temple itself is very impressive, but much is under construction as of Jan 2026."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Majestic and Peaceful Temple Complex
Kek Lok Si Temple is absolutely breathtaking — a true symbol of Penang’s spiritual and cultural beauty. The intricate architecture, towering pagoda, and giant Goddess of Mercy statue make this one of the most impressive Buddhist temples in Southeast Asia. The atmosphere is calm and serene, with stunning panoramic views of Penang from the top. It’s best to visit early morning or late afternoon to avoid the heat and enjoy the beautiful lighting for photos. Don’t miss the turtle pond and the peaceful prayer halls. A must-visit landmark for anyone coming to Penang!"
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Amazing vast site on many levels, sometimes a bit difficult to work out which way to go but there are always kind people there to ask and they are very willing to help. So much to see and take pictures of I’d advise 3-4 hours if you take lots of beautiful pictures. 2-3 hours if you don’t.
I took a taxi there but found via google the local bus 204 took me to 200 yds of my hotel and cost just 2 R, didn’t take much longer than a taxi and was A/C ….LOVE A BARGAIN"
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"Over commercialised, lovely complex, beautiful temples, but as people have mentioned it feels like walking through a supermarket, shops everywhere selling everything from religious statues to spiderman masks. Also rang a bell with no sign next to it and a lady ran after me saying that I needed to donate money now. Donation needed for this, ticket needed for that, etc..."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"A complex temple with plenty of buddha statues. Amazing architecture with beautiful fountains and gardens. Views from the top are breathtaking. When you want to go to the top part, you either need to take a lift or take a walk along the street"
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,A beautiful and serene temple with stunning architecture and panoramic views. The pagoda and Guan Yin statue are especially impressive. A peaceful place for reflection and a must-visit landmark in Penang.
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"I went there after many years and it was an interesting experience. The stone sculptures on the walls were hand crafted and beautiful to behold. Walking in the prayer halls was calming. Overall, a worthwhile trip."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"An experience not to be missed, amazing Temples a truly artistic and beautiful place, very commercialised which can distract, but if you can see past that it is definitely worth a visit."
https://maps.app.goo.gl/VVqL99B8z8ExqzpH9,"It is beautiful, a lot to see, sometimes it was a bit hard to get to the upper levels. And yes, there are shops everywhere. Unfortunately not enough western style toilets and definitely no toilet paper, so be prepared 😉"
